label,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41
0,0.10987403988838196,0.9909495711326599,0.19610416889190674,0.9419717192649841,0.25973108410835266,0.8644489645957947,0.31732848286628723,0.8195443749427795,0.35650527477264404,0.7659822702407837,0.16661319136619568,0.7021396160125732,0.24294011294841766,0.635025143623352,0.3015928864479065,0.6661996841430664,0.3242788016796112,0.7176640629768372,0.1463540643453598,0.6953393220901489,0.24295513331890106,0.6182940006256104,0.30671316385269165,0.670142412185669,0.3261265158653259,0.7335624694824219,0.13728928565979004,0.7043563723564148,0.2355721890926361,0.6147679090499878,0.3012489974498749,0.6704054474830627,0.3225420117378235,0.7347363829612732,0.14252373576164246,0.7327113747596741,0.23517267405986786,0.6761127710342407,0.28848814964294434,0.7138062119483948,0.31016993522644043,0.7640741467475891
0,0.10609694570302963,0.9971983432769775,0.19529856741428375,0.9442320466041565,0.2591954171657562,0.8656864166259766,0.31674036383628845,0.8206188678741455,0.3553354740142822,0.7665325403213501,0.16441404819488525,0.7001803517341614,0.2430567592382431,0.6320652365684509,0.30244991183280945,0.6657849550247192,0.32477566599845886,0.7195082902908325,0.14379170536994934,0.6947243809700012,0.24277697503566742,0.6163849830627441,0.3072472810745239,0.6696775555610657,0.32635653018951416,0.7346224784851074,0.13525837659835815,0.7058550119400024,0.23478096723556519,0.6159573197364807,0.3006896674633026,0.671803891658783,0.32172608375549316,0.7364166975021362,0.14186309278011322,0.7366023063659668,0.23514801263809204,0.6805521845817566,0.2879033386707306,0.7181687951087952,0.30882391333580017,0.768487811088562
0,0.11309918016195297,0.9641239643096924,0.21288065612316132,0.9116758704185486,0.27646327018737793,0.8272789716720581,0.33113449811935425,0.7822901010513306,0.37182697653770447,0.7373852729797363,0.19224609434604645,0.6655858159065247,0.2670823335647583,0.5929627418518066,0.3241681754589081,0.6262525916099548,0.34708404541015625,0.6837714910507202,0.169224813580513,0.6585423350334167,0.2641690671443939,0.5734052658081055,0.33117610216140747,0.6239012479782104,0.3528517484664917,0.687625527381897,0.15756607055664062,0.6680830717086792,0.25686630606651306,0.5714539289474487,0.3260968327522278,0.6257882714271545,0.3474064767360687,0.6884114146232605,0.16186130046844482,0.6951670050621033,0.25545644760131836,0.6367955207824707,0.30719873309135437,0.674601674079895,0.32538795471191406,0.7239111065864563
0,0.11068738996982574,0.9716309309005737,0.21524515748023987,0.9087108969688416,0.27836763858795166,0.8318156599998474,0.33449825644493103,0.7848549485206604,0.3712923526763916,0.7359471917152405,0.19425228238105774,0.6678102016448975,0.26767829060554504,0.5939497947692871,0.3257041573524475,0.627796471118927,0.3482774794101715,0.6836327314376831,0.17218640446662903,0.6594245433807373,0.26495879888534546,0.5713686347007751,0.33171847462654114,0.6237375140190125,0.35165518522262573,0.6928872466087341,0.16121797263622284,0.6683903336524963,0.25531288981437683,0.5716980695724487,0.3246849775314331,0.6265426874160767,0.3454107940196991,0.693336546421051,0.16505594551563263,0.6974478363990784,0.2558266520500183,0.6411412358283997,0.30831485986709595,0.6800023317337036,0.32773733139038086,0.7333953976631165
0,0.12818139791488647,0.9407650232315063,0.2312077134847641,0.8765101432800293,0.2939296066761017,0.7984924912452698,0.3475360870361328,0.754376232624054,0.3843027353286743,0.6946863532066345,0.2026962786912918,0.6317978501319885,0.2819880247116089,0.5591453313827515,0.3389793634414673,0.597649097442627,0.35833656787872314,0.654018759727478,0.18196430802345276,0.6243207454681396,0.2803449034690857,0.5371102690696716,0.34798184037208557,0.5941166281700134,0.3672284483909607,0.6613411903381348,0.1727171540260315,0.6343991160392761,0.2746448814868927,0.5317426323890686,0.34518706798553467,0.5900928378105164,0.3651037812232971,0.658120334148407,0.17885051667690277,0.6644288897514343,0.2738358974456787,0.6029993295669556,0.3265649676322937,0.6414605379104614,0.34366318583488464,0.6936432123184204
0,0.12203852832317352,0.9482782483100891,0.22905004024505615,0.8796817660331726,0.29192039370536804,0.7991237640380859,0.3490622639656067,0.7511639595031738,0.39352601766586304,0.7012057900428772,0.20362287759780884,0.6363546848297119,0.28066080808639526,0.5634701251983643,0.34106314182281494,0.5967985987663269,0.3659301996231079,0.6502455472946167,0.1827799379825592,0.6283763647079468,0.28041785955429077,0.5406938791275024,0.34890225529670715,0.5966851711273193,0.3699920177459717,0.6643420457839966,0.17417266964912415,0.6385294198989868,0.27253812551498413,0.5373280644416809,0.34333449602127075,0.5940743684768677,0.3649881184101105,0.6608940958976746,0.1804649829864502,0.669623613357544,0.2731022238731384,0.6093076467514038,0.3264967203140259,0.6474781632423401,0.3458375930786133,0.6995498538017273
0,0.12155681848526001,0.9520367383956909,0.23091840744018555,0.8803142309188843,0.2932552397251129,0.8028337955474854,0.3506089448928833,0.7554032206535339,0.39097487926483154,0.6947906017303467,0.2050206959247589,0.6424533128738403,0.28039926290512085,0.5687263011932373,0.3414333760738373,0.5997416377067566,0.36597567796707153,0.6510682106018066,0.18496790528297424,0.6325396299362183,0.2797629237174988,0.5418339371681213,0.34869882464408875,0.5965529084205627,0.3684699833393097,0.6645564436912537,0.17551419138908386,0.6394664645195007,0.2720986306667328,0.5388537645339966,0.3440796136856079,0.5952086448669434,0.3642383813858032,0.6616308689117432,0.1807180494070053,0.6675253510475159,0.2746012210845947,0.6048830151557922,0.3287815451622009,0.644202709197998,0.3459298014640808,0.6980275511741638
0,0.13784828782081604,0.9298253059387207,0.24394433200359344,0.8614592552185059,0.30602163076400757,0.7792022824287415,0.36233314871788025,0.7351704835891724,0.39896517992019653,0.6745865345001221,0.2093888521194458,0.6066844463348389,0.29204967617988586,0.5348711609840393,0.3522019386291504,0.5713765621185303,0.37418419122695923,0.6266823410987854,0.19162467122077942,0.5999429821968079,0.29521843791007996,0.5095256567001343,0.36433374881744385,0.5683557987213135,0.38309168815612793,0.6375300288200378,0.18604238331317902,0.6119693517684937,0.29249733686447144,0.5088066458702087,0.3634531497955322,0.5698688626289368,0.38083919882774353,0.639750063419342,0.1961475908756256,0.6437172889709473,0.29168635606765747,0.5742939114570618,0.34422728419303894,0.614625096321106,0.3593764901161194,0.668895423412323
0,0.1323731541633606,0.9370396137237549,0.24038250744342804,0.871213972568512,0.3074178397655487,0.7864585518836975,0.3656215965747833,0.7363652586936951,0.40358203649520874,0.6808592081069946,0.22159826755523682,0.6179068684577942,0.3000067472457886,0.5412479639053345,0.3587799072265625,0.5783486366271973,0.3789222538471222,0.6330530643463135,0.2011839598417282,0.6085587739944458,0.29729163646698,0.5176441669464111,0.36563077569007874,0.576423168182373,0.3828044533729553,0.6464446187019348,0.1911737024784088,0.6187471747398376,0.28854459524154663,0.5108094215393066,0.36028486490249634,0.5702157020568848,0.37967175245285034,0.6382661461830139,0.1963096261024475,0.6502199172973633,0.28921252489089966,0.5809717178344727,0.3426111936569214,0.6217610836029053,0.35842812061309814,0.676482081413269
0,0.14600013196468353,0.9279376268386841,0.25427159667015076,0.8541159629821777,0.31965285539627075,0.7739008665084839,0.37533748149871826,0.7272232174873352,0.4066857695579529,0.6561835408210754,0.22695331275463104,0.6052061915397644,0.3044523596763611,0.5258095264434814,0.3684910833835602,0.5588780641555786,0.396237850189209,0.6081832647323608,0.2094421535730362,0.5960880517959595,0.3011130690574646,0.4955754280090332,0.3738028407096863,0.547075629234314,0.39772218465805054,0.6152414083480835,0.2024085819721222,0.6055189371109009,0.29546302556991577,0.4986419677734375,0.36976808309555054,0.5495055317878723,0.3921166956424713,0.616759181022644,0.21005521714687347,0.6340577006340027,0.29640331864356995,0.5506044030189514,0.35542193055152893,0.5784372091293335,0.37887781858444214,0.6271970272064209
0,0.14770007133483887,0.925238311290741,0.25437939167022705,0.8594326972961426,0.32273486256599426,0.7751815319061279,0.3800526559352875,0.725562572479248,0.40779489278793335,0.662467896938324,0.2329709529876709,0.6027495861053467,0.3093627095222473,0.5204206109046936,0.37395137548446655,0.5553903579711914,0.40076854825019836,0.6082796454429626,0.21444466710090637,0.5947151184082031,0.30545198917388916,0.49278756976127625,0.3788004219532013,0.5470823049545288,0.40079742670059204,0.6155508160591125,0.20501495897769928,0.6039804220199585,0.2972854971885681,0.4948241710662842,0.37228426337242126,0.5493199229240417,0.3936830163002014,0.6171164512634277,0.20954689383506775,0.6338716149330139,0.2980055809020996,0.5540388822555542,0.3567715287208557,0.5875479578971863,0.37752431631088257,0.6407310962677002
0,0.15408435463905334,0.9218625426292419,0.26397794485092163,0.853096604347229,0.33178219199180603,0.7703497409820557,0.3904173672199249,0.722322940826416,0.41773855686187744,0.6572575569152832,0.2439056932926178,0.5997195839881897,0.3179242014884949,0.5187705755233765,0.38212284445762634,0.5525028705596924,0.4095737338066101,0.6050771474838257,0.22585007548332214,0.5913397669792175,0.31461337208747864,0.48729538917541504,0.3868706226348877,0.5425068140029907,0.40885284543037415,0.6124323010444641,0.21717289090156555,0.6009563207626343,0.308317631483078,0.49098604917526245,0.38287752866744995,0.5471843481063843,0.4037144184112549,0.6161613464355469,0.22362589836120605,0.6303666830062866,0.3112124800682068,0.5484975576400757,0.3687477111816406,0.5839976668357849,0.38828375935554504,0.6391124725341797
0,0.14899295568466187,0.9206724166870117,0.2623758614063263,0.854844331741333,0.3292187452316284,0.7716516256332397,0.389147013425827,0.7247832417488098,0.417574942111969,0.664056658744812,0.24591055512428284,0.6034018993377686,0.31878310441970825,0.5213524103164673,0.38088691234588623,0.5509085059165955,0.4068145453929901,0.6048383712768555,0.22823885083198547,0.5937260389328003,0.3186173141002655,0.49015378952026367,0.3897892236709595,0.5446627140045166,0.41038355231285095,0.6171352863311768,0.21920141577720642,0.5985801815986633,0.31190723180770874,0.4892144203186035,0.38508740067481995,0.5465859174728394,0.40344369411468506,0.6171263456344604,0.22346556186676025,0.623835027217865,0.31273365020751953,0.5464929342269897,0.3677324056625366,0.5832107067108154,0.3842094838619232,0.6390035152435303
0,0.14994584023952484,0.9210644960403442,0.2624899744987488,0.8554704785346985,0.3287838101387024,0.7714467644691467,0.38850122690200806,0.7249210476875305,0.4176103174686432,0.6620082259178162,0.24563086032867432,0.6030928492546082,0.31881245970726013,0.5216667652130127,0.3804534077644348,0.5525541305541992,0.40616586804389954,0.606453001499176,0.22862058877944946,0.5936254858970642,0.31824374198913574,0.4885847568511963,0.38959169387817383,0.543146550655365,0.41053450107574463,0.6153438091278076,0.21933996677398682,0.5989799499511719,0.31207969784736633,0.48958903551101685,0.3851417899131775,0.547919750213623,0.40303194522857666,0.618567168712616,0.22313573956489563,0.6241873502731323,0.31317225098609924,0.5469229817390442,0.36757054924964905,0.584327757358551,0.38331982493400574,0.6395443081855774
0,0.15875990688800812,0.9174348711967468,0.27147212624549866,0.8484904766082764,0.3389912545681,0.7689948081970215,0.3993154764175415,0.7215901613235474,0.4240219295024872,0.6530305743217468,0.25376570224761963,0.6007035970687866,0.32863563299179077,0.516045331954956,0.39028605818748474,0.5525515079498291,0.4130645990371704,0.6093310713768005,0.23611947894096375,0.5911170840263367,0.32439088821411133,0.48523443937301636,0.3951321244239807,0.5426616668701172,0.4147360920906067,0.6145684719085693,0.22667258977890015,0.5968844890594482,0.3171793520450592,0.48535722494125366,0.3909025192260742,0.5428669452667236,0.4095648527145386,0.6137552261352539,0.23080913722515106,0.6227622032165527,0.31971922516822815,0.5413857698440552,0.37682703137397766,0.5763819217681885,0.39523234963417053,0.630554735660553
0,0.15451852977275848,0.9191101789474487,0.2682604193687439,0.8546315431594849,0.3346714973449707,0.769295334815979,0.3938671350479126,0.7227224707603455,0.4210996627807617,0.6610071063041687,0.25168660283088684,0.5999663472175598,0.3249514698982239,0.5183306336402893,0.38744083046913147,0.546502411365509,0.4141671657562256,0.5987968444824219,0.23419106006622314,0.5897201895713806,0.32453781366348267,0.48523658514022827,0.3965935707092285,0.5393494367599487,0.4187653660774231,0.6113119125366211,0.22545182704925537,0.5944544672966003,0.3184281885623932,0.4855949282646179,0.3913542628288269,0.5427370071411133,0.4101431369781494,0.6131008267402649,0.22977769374847412,0.619226336479187,0.3186943829059601,0.5404976010322571,0.37474045157432556,0.5751996636390686,0.3937448263168335,0.6280980110168457
0,0.1580190360546112,0.9148709774017334,0.27657055854797363,0.8474286198616028,0.34326034784317017,0.768075168132782,0.4042188823223114,0.7183777093887329,0.4246954619884491,0.6503963470458984,0.2617909908294678,0.6039904952049255,0.3318919837474823,0.5197275876998901,0.3918972611427307,0.5492794513702393,0.41512179374694824,0.6012459397315979,0.24384315311908722,0.5925835371017456,0.32860425114631653,0.48661094903945923,0.3986087143421173,0.5388354063034058,0.42000624537467957,0.6103140115737915,0.23435454070568085,0.5949313044548035,0.32077276706695557,0.4824647307395935,0.39497309923171997,0.5369911193847656,0.4153909683227539,0.6067774891853333,0.23859159648418427,0.618319571018219,0.3246332108974457,0.5363079309463501,0.379675954580307,0.5715104937553406,0.397856742143631,0.6271865367889404
0,0.16088996827602386,0.9144425392150879,0.2736397981643677,0.8537713885307312,0.34092244505882263,0.7685102820396423,0.3998430371284485,0.7206693291664124,0.42704227566719055,0.657683253288269,0.25854772329330444,0.5974743366241455,0.3309881389141083,0.5171850919723511,0.39202848076820374,0.5468734502792358,0.4179501533508301,0.5980955362319946,0.24127143621444702,0.5871716737747192,0.32880038022994995,0.48438602685928345,0.4000723361968994,0.538831889629364,0.4222402274608612,0.6107156872749329,0.23139970004558563,0.5916538238525391,0.32193881273269653,0.48337411880493164,0.39506590366363525,0.5409435033798218,0.414645791053772,0.6114989519119263,0.23437725007534027,0.6145673990249634,0.3230375051498413,0.5377922654151917,0.3789481222629547,0.5738480091094971,0.3988000750541687,0.6274129152297974
0,0.15723253786563873,0.9132033586502075,0.2759881615638733,0.8486976623535156,0.3407551348209381,0.7664649486541748,0.3996347486972809,0.7185847759246826,0.4246980845928192,0.6531258225440979,0.25962284207344055,0.6021475791931152,0.329535573720932,0.5199192762374878,0.39061489701271057,0.5473301410675049,0.4157664477825165,0.5993132591247559,0.24311934411525726,0.5910476446151733,0.3282001316547394,0.486463725566864,0.40016332268714905,0.5388258695602417,0.4237512946128845,0.6104305386543274,0.2345474660396576,0.5919700264930725,0.3217077851295471,0.48541539907455444,0.39614012837409973,0.5413137674331665,0.4165259599685669,0.6101822257041931,0.23881253600120544,0.6128767132759094,0.32510191202163696,0.5382178425788879,0.37959814071655273,0.5734496712684631,0.3977343738079071,0.6262542009353638
0,0.1634000539779663,0.91007399559021,0.28074511885643005,0.8445071578025818,0.3468308448791504,0.7658916711807251,0.40690913796424866,0.7165850400924683,0.42654740810394287,0.6454588174819946,0.26921236515045166,0.6054793000221252,0.33425986766815186,0.5222071409225464,0.39337801933288574,0.5471084117889404,0.41851937770843506,0.593670666217804,0.2510543465614319,0.5931291580200195,0.3301866352558136,0.4876197278499603,0.3998768925666809,0.53596031665802,0.42313116788864136,0.6048627495765686,0.23876041173934937,0.5913219451904297,0.321306437253952,0.4825148284435272,0.395423948764801,0.5342403650283813,0.4173617959022522,0.6022729277610779,0.2393513321876526,0.6088669896125793,0.3252371847629547,0.5324855446815491,0.3811933994293213,0.565106987953186,0.4017108082771301,0.6169153451919556
0,0.16062824428081512,0.9099177122116089,0.27795588970184326,0.8459373712539673,0.3437674939632416,0.7662620544433594,0.4032283127307892,0.7197242379188538,0.42695242166519165,0.6526620984077454,0.2634613811969757,0.6009168028831482,0.3309185206890106,0.517733097076416,0.39222052693367004,0.5448998212814331,0.4192022681236267,0.5949265360832214,0.24691486358642578,0.590082585811615,0.33039480447769165,0.4866517186164856,0.4029037654399872,0.5372676253318787,0.4258381128311157,0.6080446243286133,0.2361026406288147,0.5898379683494568,0.322155624628067,0.48453667759895325,0.3971744179725647,0.5398840308189392,0.41768473386764526,0.6074252128601074,0.23783478140830994,0.6090492606163025,0.3264547884464264,0.5360201001167297,0.38167306780815125,0.571923553943634,0.3998892307281494,0.6240026950836182
0,0.16713345050811768,0.9074286818504333,0.281204491853714,0.8415812253952026,0.34921354055404663,0.7624507546424866,0.4102918803691864,0.7141715884208679,0.4293566048145294,0.644931972026825,0.2641567289829254,0.5950729846954346,0.33173227310180664,0.5092653632164001,0.3928973078727722,0.538979172706604,0.4199986159801483,0.5891400575637817,0.24633163213729858,0.5841615796089172,0.32847821712493896,0.4791256785392761,0.39930883049964905,0.5301077365875244,0.4237925410270691,0.5992852449417114,0.23454353213310242,0.5864212512969971,0.3220648765563965,0.4788356125354767,0.3969832956790924,0.5321691036224365,0.42018547654151917,0.6016117334365845,0.23614275455474854,0.6077300310134888,0.32454177737236023,0.5289823412895203,0.382648229598999,0.5623133778572083,0.40562117099761963,0.6152758598327637
0,0.16081105172634125,0.9088115692138672,0.27971121668815613,0.8420576453208923,0.3460446000099182,0.7611799836158752,0.40694016218185425,0.7148056030273438,0.4285079836845398,0.6479775905609131,0.26338058710098267,0.5970767140388489,0.3318473696708679,0.5106406211853027,0.39371639490127563,0.5367981195449829,0.42142683267593384,0.588028073310852,0.24648264050483704,0.5862491726875305,0.33023932576179504,0.4796338975429535,0.4027470648288727,0.5290055871009827,0.4269285798072815,0.6005017757415771,0.23624920845031738,0.5864874720573425,0.3225501477718353,0.4778794050216675,0.39791178703308105,0.5312275290489197,0.41947612166404724,0.5998955368995667,0.24015089869499207,0.6065517067909241,0.32835155725479126,0.5271234512329102,0.38443535566329956,0.5615124106407166,0.40372034907341003,0.6151848435401917
0,0.16389326751232147,0.9088187217712402,0.27954602241516113,0.8431260585784912,0.34678587317466736,0.7617781758308411,0.4080016613006592,0.7142881155014038,0.43267303705215454,0.6460407376289368,0.26488980650901794,0.5950543284416199,0.33389604091644287,0.5117361545562744,0.3949632942676544,0.538998007774353,0.4220214784145355,0.5873053073883057,0.24791319668293,0.583285927772522,0.3310157060623169,0.47847944498062134,0.4016094505786896,0.5282966494560242,0.4257128834724426,0.5981240272521973,0.2375081479549408,0.5847181677818298,0.3243477940559387,0.4759812653064728,0.39882761240005493,0.5283568501472473,0.42158883810043335,0.5984659790992737,0.24042853713035583,0.6046594977378845,0.32757192850112915,0.5244224667549133,0.38518190383911133,0.5566250681877136,0.4080142676830292,0.6097367405891418
0,0.16359208524227142,0.9083688855171204,0.2785995304584503,0.8451008796691895,0.3462159335613251,0.7611414194107056,0.4073977470397949,0.7138751149177551,0.43239104747772217,0.6464507579803467,0.26365312933921814,0.5930145382881165,0.33462634682655334,0.509342610836029,0.39618435502052307,0.5373479723930359,0.42237353324890137,0.5872114896774292,0.24684852361679077,0.5818551778793335,0.3321949243545532,0.4765737056732178,0.4037383794784546,0.5280534029006958,0.42678865790367126,0.5995585322380066,0.23639905452728271,0.5841764807701111,0.32430899143218994,0.4749114513397217,0.39948558807373047,0.5289058685302734,0.42158088088035583,0.5992059111595154,0.23911792039871216,0.6054105758666992,0.3264164924621582,0.5243017077445984,0.38421839475631714,0.5578176379203796,0.406202495098114,0.6113550662994385
0,0.16256864368915558,0.9072957634925842,0.27889278531074524,0.8431894779205322,0.3462073504924774,0.7590783834457397,0.4070802330970764,0.711273729801178,0.431875079870224,0.6427969932556152,0.26688891649246216,0.5933017730712891,0.3358495831489563,0.5068447589874268,0.3972652852535248,0.5352723002433777,0.42392611503601074,0.5861330032348633,0.2503187656402588,0.5824192762374878,0.33293986320495605,0.47517913579940796,0.4047229588031769,0.5260354280471802,0.42849308252334595,0.5972244143486023,0.23954296112060547,0.5834543108940125,0.32495468854904175,0.4735536575317383,0.3997989892959595,0.5278127789497375,0.421394407749176,0.5976545214653015,0.2416934072971344,0.6035923957824707,0.32814186811447144,0.5237334966659546,0.38449278473854065,0.5587196946144104,0.4044484794139862,0.6134487986564636
